JoinField,JoinFieldAlt,estimated_turnout,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh
COOK:8000011,COOK:Maine Precinct 11,95,0.11484,0.18240322786143337,17,0.58752,0.2649214212665983,25,0.27128,0.22100623379995898,21,0.0082,0.09514233176192705,9,0.0072,0.0959549149228902,9,0.01084,0.10271517487840126,10,0.00012,0.011821361460046422,1
COOK:8000015,COOK:Maine Precinct 15,188,0.11788,0.18226446748719816,34,0.58796,0.2645170759909839,50,0.26916,0.2212315065239848,42,0.00618,0.09520179238945684,18,0.00796,0.09538272200833725,18,0.01066,0.10331384007609037,19,0.0002,0.011993160451101149,2
COOK:8000032,COOK:Maine Precinct 32,208,0.1153,0.1823254273688118,38,0.58904,0.2649388364324253,55,0.27054,0.22083102685249678,46,0.00696,0.0955017518286721,20,0.00772,0.09559069909254415,20,0.01032,0.1026991242499347,21,0.00012,0.012618583705568755,3
COOK:8000040,COOK:Maine Precinct 40,173,0.0795,0.18865340420607624,33,0.57672,0.2870092098242132,50,0.3398,0.25655680148745325,44,0.00146,0.07471209229734269,13,0.00084,0.06493383879489162,11,0.0016,0.07527040729650958,13,8e-05,0.023928408925241992,4
COOK:8000051,COOK:Maine Precinct 51,167,0.0592,0.16774107389668771,28,0.77376,0.29890460221027654,50,0.15014,0.20793377724671458,35,0.00568,0.09753405397258172,16,0.0049,0.09206962944704702,15,0.00616,0.09615061059555643,16,0.00016,0.014207071515322401,2
COOK:8000073,COOK:Maine Precinct 73,156,0.1375,0.19280133240616426,30,0.62716,0.27262940017197457,43,0.21394,0.21286748265266658,33,0.0068,0.09391638736016382,15,0.00562,0.08976283024161463,14,0.00882,0.09830073779656426,15,0.00016,0.011569156256518016,2
COOK:8200003,COOK:Niles Precinct 3,376,0.11236,0.20819654713563449,78,0.80846,0.31481523090523944,118,0.07078,0.18811987097209426,71,0.0019,0.08038711067239217,30,0.00084,0.05584720154457405,21,0.00554,0.10904417857896898,41,0.00012,0.011947545515372558,4
COOK:8200030,COOK:Niles Precinct 30,149,0.05836,0.16743096316489883,25,0.77378,0.29954640744947325,45,0.152,0.20817625130669445,31,0.00528,0.09761583202988067,15,0.00446,0.09119858603857742,14,0.00602,0.09596709747636802,14,0.0001,0.013932492205978832,2
COOK:8200032,COOK:Niles Precinct 32,139,0.04254,0.19914262571846994,28,0.9346,0.3581060745726505,50,0.0197,0.1684925569026882,23,0.00108,0.08096483037646371,11,0.00012,0.04432250570167047,6,0.00192,0.10225667954394238,14,4e-05,0.01421993739142391,2
COOK:8200038,COOK:Niles Precinct 38,416,0.06116,0.1725171710203378,72,0.78898,0.3025846170504962,126,0.1345,0.2044332142094842,85,0.00552,0.09729338629449909,40,0.00382,0.08948120423617195,37,0.00578,0.09424768972752492,39,0.00024,0.013303601491370755,6
COOK:8200046,COOK:Niles Precinct 46,279,0.05764,0.16709437583239733,47,0.7738,0.2990432442849608,83,0.15178,0.2081983087582844,58,0.00568,0.09842557834645926,27,0.00486,0.09213784566709253,26,0.0061,0.09678996622131074,27,0.00014,0.013613270636309332,4
COOK:8200050,COOK:Niles Precinct 50,268,0.05842,0.16681073565429608,45,0.77462,0.29881337929231666,80,0.15054,0.2083121380934979,56,0.0056,0.09811524246632908,26,0.00446,0.09093398124450576,24,0.00612,0.0962464962902368,26,0.00024,0.013869890604099228,4
COOK:8200052,COOK:Niles Precinct 52,152,0.05734,0.16790328303438984,26,0.77564,0.2988579445913332,45,0.1507,0.20802139596399796,32,0.0057,0.09831432744524728,15,0.00492,0.09161713746996714,14,0.00558,0.09604459561590946,15,0.00012,0.013642398246032408,2
COOK:8200060,COOK:Niles Precinct 60,339,0.04534,0.1994852835794849,68,0.93244,0.35842859844416586,122,0.01928,0.167800506416652,57,0.00094,0.08122544712654045,28,0.00026,0.044653394022805284,15,0.00172,0.1019555756964518,35,2e-05,0.014159897300764421,5
CITY OF CHICAGO:WARD 40 PRECINCT 15,CITY OF CHICAGO:Ward 40 Precinct 15,489,0.02152,0.13578569709538302,66,0.3765,0.2576146085604054,126,0.56974,0.2813418371138874,138,0.0305,0.1590522050046221,78,0.0012,0.0738645294269529,36,0.00046,0.030868992681095008,15,8e-05,0.02948627102600985,14
CITY OF CHICAGO:WARD 40 PRECINCT 16,CITY OF CHICAGO:Ward 40 Precinct 16,447,0.02336,0.13693328533061835,61,0.40412,0.2593451871708644,116,0.53972,0.2766014448604107,124,0.0309,0.1584355498290997,71,0.00122,0.07380889808549193,33,0.00066,0.03526224980395934,16,2e-05,0.028786061978404952,13
CITY OF CHICAGO:WARD 40 PRECINCT 19,CITY OF CHICAGO:Ward 40 Precinct 19,490,0.02038,0.13565023849964786,66,0.371,0.25609959139556193,125,0.57644,0.28221850322419384,138,0.0304,0.15955177826584938,78,0.00114,0.07427481559949631,36,0.00046,0.030964299521819658,15,0.00018,0.029344002662749846,14
CITY OF CHICAGO:WARD 40 PRECINCT 20,CITY OF CHICAGO:Ward 40 Precinct 20,773,0.0213,0.1349504778844336,104,0.36332,0.2557950548182626,198,0.58382,0.2837319176464693,219,0.02978,0.15974554344644015,123,0.00134,0.0748033806925161,58,0.00028,0.029797359260421014,23,0.00016,0.029189219077843342,23
CITY OF CHICAGO:WARD 41 PRECINCT 28,CITY OF CHICAGO:Ward 41 Precinct 28,469,0.1653,0.21619707541825345,101,0.46478,0.2704070661504214,127,0.36606,0.2556050253147303,120,0.00092,0.06402796379934624,30,0.0009,0.061923722688768335,29,0.00184,0.07791964209173034,37,0.0002,0.02305587358877996,11
CITY OF CHICAGO:WARD 41 PRECINCT 29,CITY OF CHICAGO:Ward 41 Precinct 29,575,0.18762,0.2212553910378121,127,0.54134,0.2778930442999241,160,0.26538,0.23812265898534263,137,0.00098,0.0597904959417271,34,0.00092,0.06024693615207717,35,0.00352,0.08932245960712384,51,0.00024,0.02239344363710105,13
CITY OF CHICAGO:WARD 41 PRECINCT 30,CITY OF CHICAGO:Ward 41 Precinct 30,352,0.18744,0.22106977151978047,78,0.543,0.2785226308689627,98,0.26524,0.23836774188513732,84,0.00078,0.06024514818507924,21,0.00056,0.06021122388677977,21,0.0028,0.08860198579589752,31,0.00018,0.021461891888171925,8
CITY OF CHICAGO:WARD 41 PRECINCT 31,CITY OF CHICAGO:Ward 41 Precinct 31,348,0.18352,0.22072973140954835,77,0.54508,0.27813222118382963,97,0.26616,0.23818698146435036,83,0.00094,0.06015865025958,21,0.00094,0.060649491912531606,21,0.00324,0.08973716048061808,31,0.00012,0.022156834856599906,8
CITY OF CHICAGO:WARD 46 PRECINCT 06,CITY OF CHICAGO:Ward 46 Precinct 06,628,0.05898,0.1809646199800153,114,0.41172,0.27248272221113723,171,0.52652,0.2862352418843866,180,0.00138,0.0814382970701579,51,0.00066,0.0671022467264089,42,0.00064,0.0562482194813285,35,0.0001,0.02574892738071726,16
CITY OF CHICAGO:WARD 46 PRECINCT 07,CITY OF CHICAGO:Ward 46 Precinct 07,291,0.02044,0.13502647408108154,39,0.36304,0.25605454012099915,75,0.58674,0.2840308040113401,83,0.02808,0.15927481129061238,46,0.0011,0.07373435734868103,21,0.00044,0.030052476057359022,9,0.00016,0.02972954696263872,9
CITY OF CHICAGO:WARD 46 PRECINCT 08,CITY OF CHICAGO:Ward 46 Precinct 08,378,0.0328,0.14933628462406584,56,0.58984,0.2833210871005788,107,0.34952,0.2526979345122983,96,0.0262,0.15023168492944156,57,0.00096,0.06691810990815186,25,0.00048,0.03719809400205498,14,0.0002,0.02927034160524976,11
CITY OF CHICAGO:WARD 46 PRECINCT 10,CITY OF CHICAGO:Ward 46 Precinct 10,834,0.02068,0.13479587301811574,112,0.36236,0.2561512471504265,214,0.58562,0.28409143888345156,237,0.02984,0.1590654460951172,133,0.001,0.07401653888013815,62,0.00036,0.030990727250104762,26,0.00014,0.02930224480022102,24
CITY OF CHICAGO:WARD 46 PRECINCT 12,CITY OF CHICAGO:Ward 46 Precinct 12,794,0.05594,0.18096969489660641,144,0.41304,0.27222161841406467,216,0.5282,0.28566543011424905,227,0.00138,0.08162975509458409,65,0.00056,0.06741300552094864,54,0.00082,0.055941857462823916,44,6e-05,0.026113375257114005,21
CITY OF CHICAGO:WARD 46 PRECINCT 15,CITY OF CHICAGO:Ward 46 Precinct 15,577,0.08396,0.1974084214454696,114,0.6719,0.30410867582108525,175,0.24156,0.24482993938619008,141,0.0009,0.06979516065937208,40,0.00044,0.05909296501406258,34,0.00114,0.06924323997676088,40,0.0001,0.025027653042807615,14
CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:Ward 46 Precinct 17,531,0.02128,0.1357588489574445,72,0.37484,0.2566722287565878,136,0.57224,0.28198423318964183,150,0.03008,0.15918697298189732,85,0.00118,0.07419188706962263,39,0.00028,0.031671962358536074,17,0.0001,0.029626365051717504,16
CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:Ward 46 Precinct 18,548,0.02098,0.1356182211152327,74,0.36368,0.2561785896330916,140,0.58352,0.28384708623951793,156,0.0303,0.15924663000939684,87,0.00106,0.07359616851310728,40,0.00034,0.030225611838527327,17,0.00012,0.02946740820128462,16
CITY OF CHICAGO:WARD 46 PRECINCT 21,CITY OF CHICAGO:Ward 46 Precinct 21,336,0.03126,0.1433401444313506,48,0.52176,0.27052511557372927,91,0.41132,0.256361661635442,86,0.03274,0.15379239090237623,52,0.00174,0.07231054832434242,24,0.00086,0.04728249989909512,16,0.00032,0.02892388379351628,10
CITY OF CHICAGO:WARD 47 PRECINCT 02,CITY OF CHICAGO:Ward 47 Precinct 02,435,0.02008,0.1353002314511583,59,0.36354,0.25557929075190206,111,0.58634,0.2837708340667384,123,0.02856,0.1588656059974686,69,0.001,0.07405239141425005,32,0.00032,0.030500562621140773,13,0.00016,0.02997053831179292,13
CITY OF CHICAGO:WARD 47 PRECINCT 05,CITY OF CHICAGO:Ward 47 Precinct 05,679,0.02052,0.13471148739938205,91,0.36156,0.2558888396002263,174,0.5867,0.2838146702144486,193,0.02962,0.15909671631580352,108,0.00106,0.07363316967913519,50,0.00044,0.030738441299786493,21,0.0001,0.030630966070038214,21
CITY OF CHICAGO:WARD 47 PRECINCT 06,CITY OF CHICAGO:Ward 47 Precinct 06,490,0.02124,0.13547109688499517,66,0.37112,0.25634378675959135,126,0.57662,0.2825768180561555,138,0.02914,0.15904134299778125,78,0.00122,0.0744916387351165,37,0.00048,0.03078376450870942,15,0.00018,0.029392559774115812,14
CITY OF CHICAGO:WARD 48 PRECINCT 02,CITY OF CHICAGO:Ward 48 Precinct 02,206,0.02006,0.13481067490146106,28,0.36236,0.2557646748999315,53,0.58608,0.283617436408556,58,0.02962,0.1594385338852079,33,0.0014,0.07392318927992239,15,0.00032,0.030312298055140033,6,0.00016,0.02949784754039465,6
CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:Ward 48 Precinct 03,322,0.02072,0.13509643098517055,44,0.36454,0.25601673980286166,82,0.58352,0.283733449563353,91,0.02948,0.15956462536835309,51,0.00118,0.0739006658510078,24,0.0004,0.03010907361854117,10,0.00016,0.029633951771510635,10
CITY OF CHICAGO:WARD 48 PRECINCT 04,CITY OF CHICAGO:Ward 48 Precinct 04,355,0.0313,0.14220222696123772,50,0.52894,0.2716002617619492,96,0.40408,0.25616496975033154,91,0.03274,0.15402166779691753,55,0.00166,0.07175180957684102,25,0.00116,0.04834199137266544,17,0.00012,0.02788804690077109,10
CITY OF CHICAGO:WARD 48 PRECINCT 05,CITY OF CHICAGO:Ward 48 Precinct 05,225,0.03402,0.1454092189457519,33,0.53852,0.27227926015011494,61,0.39158,0.2540732492043381,57,0.03304,0.15401934668578154,35,0.00144,0.07056224667319233,16,0.00126,0.046944366342460714,11,0.00014,0.02797688864948229,6
CITY OF CHICAGO:WARD 48 PRECINCT 06,CITY OF CHICAGO:Ward 48 Precinct 06,552,0.021,0.13571185615136258,75,0.37058,0.25666057265247527,142,0.578,0.28228908536387665,156,0.02842,0.1588166395475853,88,0.00148,0.0741237806745359,41,0.00042,0.0312450235227927,17,0.0001,0.029456347159916397,16
CITY OF CHICAGO:WARD 48 PRECINCT 09,CITY OF CHICAGO:Ward 48 Precinct 09,154,0.04082,0.15718505536272648,24,0.73148,0.2981389671165136,46,0.20106,0.225018275811916,35,0.02384,0.14455551227749172,22,0.00122,0.06508841314439198,10,0.00136,0.05441706290410858,8,0.00022,0.02850814564039116,4
CITY OF CHICAGO:WARD 48 PRECINCT 10,CITY OF CHICAGO:Ward 48 Precinct 10,519,0.02428,0.13781633856082176,72,0.41738,0.261216958429601,136,0.52562,0.2747611230775915,143,0.03074,0.15812656228013416,82,0.00122,0.07312143937596656,38,0.00066,0.035867626535701067,19,0.0001,0.028715610671076055,15
CITY OF CHICAGO:WARD 48 PRECINCT 11,CITY OF CHICAGO:Ward 48 Precinct 11,398,0.02494,0.13776769701942934,55,0.4224,0.2614976188602363,104,0.51926,0.27402161192611807,109,0.03152,0.1573450290052214,63,0.00132,0.07320415600822816,29,0.00052,0.03654461221378371,15,4e-05,0.02889197859181961,11
CITY OF CHICAGO:WARD 48 PRECINCT 15,CITY OF CHICAGO:Ward 48 Precinct 15,276,0.02124,0.13524975752503282,37,0.36018,0.2556860096555782,71,0.58838,0.2838031221491453,78,0.02866,0.1590232369354982,44,0.00114,0.0735561900824008,20,0.0003,0.030747082758390474,8,0.0001,0.02915992581067476,8
CITY OF CHICAGO:WARD 48 PRECINCT 17,CITY OF CHICAGO:Ward 48 Precinct 17,171,0.0405,0.15734980003017604,27,0.7367,0.2978050953467275,51,0.19648,0.22373935811949486,38,0.02342,0.1447461944096372,25,0.00152,0.06543903524508804,11,0.00124,0.05517794239244087,9,0.00014,0.027538402727447085,5
CITY OF CHICAGO:WARD 48 PRECINCT 19,CITY OF CHICAGO:Ward 48 Precinct 19,342,0.02362,0.13739657596622964,47,0.40924,0.26081143526043243,89,0.5342,0.27634900126933387,95,0.0308,0.15734625273742997,54,0.00162,0.07340458017465895,25,0.0004,0.036165649540623915,12,0.00012,0.02896171359456553,10
CITY OF CHICAGO:WARD 48 PRECINCT 20,CITY OF CHICAGO:Ward 48 Precinct 20,208,0.03084,0.1431998640408511,30,0.52502,0.2709797420068009,56,0.4091,0.2564986499296267,53,0.03236,0.15436765211552794,32,0.00134,0.0716784210651958,15,0.00114,0.04818183004328979,10,0.0002,0.02854504881797619,6
CITY OF CHICAGO:WARD 48 PRECINCT 23,CITY OF CHICAGO:Ward 48 Precinct 23,357,0.04364,0.1597986283503018,57,0.74312,0.2999195729921018,107,0.188,0.22220569617375074,79,0.02294,0.1438082188759319,51,0.00104,0.06443046592588089,23,0.00098,0.054390097290828596,19,0.00028,0.027620835409622728,10
CITY OF CHICAGO:WARD 48 PRECINCT 24,CITY OF CHICAGO:Ward 48 Precinct 24,587,0.04104,0.1574353987153247,92,0.73192,0.2972929803569895,175,0.20088,0.2244778706596192,132,0.02358,0.1446561665709462,85,0.001,0.0655556604755406,38,0.00132,0.05539238340948713,33,0.00026,0.02832063574442091,17
CITY OF CHICAGO:WARD 48 PRECINCT 26,CITY OF CHICAGO:Ward 48 Precinct 26,258,0.03148,0.14317375895903967,37,0.5262,0.27044670457048037,70,0.40654,0.25584586917331914,66,0.03266,0.15425278018547856,40,0.00166,0.07212179830433071,19,0.00112,0.04802292077432802,12,0.00034,0.02857065692229461,7
CITY OF CHICAGO:WARD 48 PRECINCT 27,CITY OF CHICAGO:Ward 48 Precinct 27,434,0.02046,0.1354398136696761,59,0.36348,0.2564675289493531,111,0.586,0.28382621076736647,123,0.02852,0.15951638150302205,69,0.00112,0.07363766539389288,32,0.00032,0.029818785704332697,13,0.0001,0.02947075686409309,13
CITY OF CHICAGO:WARD 48 PRECINCT 29,CITY OF CHICAGO:Ward 48 Precinct 29,250,0.03458,0.14751799965580237,37,0.55394,0.2747426053885851,69,0.37648,0.25264995706230375,63,0.03246,0.1534314192236765,38,0.0013,0.0697256245771002,17,0.001,0.0465324598031244,12,0.00024,0.02767041063933452,7
CITY OF CHICAGO:WARD 49 PRECINCT 01,CITY OF CHICAGO:Ward 49 Precinct 01,551,0.03784,0.15143252061759122,83,0.62454,0.28425435372279595,157,0.3141,0.2445604809121785,135,0.02064,0.14040674110101614,77,0.00128,0.06796280207062852,37,0.00142,0.059094207309712515,33,0.00018,0.024980366063045767,14
CITY OF CHICAGO:WARD 49 PRECINCT 04,CITY OF CHICAGO:Ward 49 Precinct 04,674,0.02002,0.1354342386919548,91,0.36822,0.2561571489352671,173,0.57932,0.28333402818253806,191,0.0307,0.15976008597748464,108,0.00142,0.07399714359507342,50,0.00018,0.029871495785742167,20,0.00014,0.029653240905450347,20
CITY OF CHICAGO:WARD 49 PRECINCT 05,CITY OF CHICAGO:Ward 49 Precinct 05,498,0.02078,0.13510057920951465,67,0.36756,0.2569370928227177,128,0.58042,0.2834665013241703,141,0.02964,0.15958121151274068,79,0.00122,0.07367204647662687,37,0.00024,0.030005553076329735,15,0.00014,0.029066284953774547,14
CITY OF CHICAGO:WARD 49 PRECINCT 06,CITY OF CHICAGO:Ward 49 Precinct 06,199,0.02028,0.13505853301290904,27,0.3608,0.2557865592808839,51,0.58646,0.28420116567463505,57,0.03094,0.1595744901745072,32,0.00106,0.07421466808130506,15,0.00028,0.0308773950082689,6,0.00018,0.029112850124253856,6
CITY OF CHICAGO:WARD 49 PRECINCT 16,CITY OF CHICAGO:Ward 49 Precinct 16,606,0.02264,0.13748146898517177,83,0.40928,0.2602813807278871,158,0.53568,0.27596958795584764,167,0.03036,0.157753588699732,96,0.00138,0.07413071955756825,45,0.00042,0.03511096369932669,21,0.00024,0.028969177788051605,18
CITY OF CHICAGO:WARD 49 PRECINCT 17,CITY OF CHICAGO:Ward 49 Precinct 17,708,0.02246,0.13603999033445197,96,0.38902,0.2582627059375635,183,0.55462,0.27883667682019997,197,0.03192,0.1589432868362582,113,0.0013,0.07394675482754802,52,0.00054,0.03284359425991168,23,0.00014,0.029249154812516776,21
CITY OF CHICAGO:WARD 50 PRECINCT 05,CITY OF CHICAGO:Ward 50 Precinct 05,496,0.05828,0.16750176916691445,83,0.77414,0.2988208088129898,148,0.15084,0.208709163522234,104,0.0059,0.09830565163164888,49,0.00438,0.09117241628556397,45,0.00638,0.09618584858652439,48,8e-05,0.014210246730383758,7
CITY OF CHICAGO:WARD 50 PRECINCT 06,CITY OF CHICAGO:Ward 50 Precinct 06,233,0.04206,0.19629729947229052,46,0.93468,0.3562689792052043,83,0.02006,0.17120282070943485,40,0.00096,0.08162698584698458,19,0.00022,0.045429684473936166,11,0.002,0.1031695221036911,24,2e-05,0.013762559580590588,3
CITY OF CHICAGO:WARD 50 PRECINCT 10,CITY OF CHICAGO:Ward 50 Precinct 10,252,0.11572,0.1822257375474967,46,0.58968,0.26497851575306786,67,0.26792,0.22100228981029968,56,0.00762,0.09515224685757856,24,0.00722,0.09606768245648936,24,0.01162,0.1026605213977141,26,0.00022,0.011739940563826623,3
CITY OF CHICAGO:WARD 50 PRECINCT 22,CITY OF CHICAGO:Ward 50 Precinct 22,289,0.11826,0.1820724655421636,53,0.58996,0.26526677709934304,77,0.26622,0.22096985078382153,64,0.0067,0.09516337334195332,28,0.00776,0.0958074469684321,28,0.01088,0.10225168950889088,30,0.00022,0.01138679681086701,3
COOK:7501001,COOK:Evanston Ward 1 Precinct 1,255,0.06076,0.17830574101155133,45,0.6868,0.29879429962268644,76,0.24454,0.2391479036287735,61,0.00444,0.10019838515252232,26,0.00082,0.05671315278395231,14,0.0025,0.08052338206665946,21,0.00014,0.016405251638333986,4
COOK:7501002,COOK:Evanston Ward 1 Precinct 2,308,0.06402,0.17800791975614655,55,0.68584,0.2980176592989917,92,0.24308,0.23878713557121947,74,0.004,0.10060742141130302,31,0.00084,0.05714159244861371,18,0.00216,0.08099778851978502,25,6e-05,0.01706779805462192,5
COOK:7501003,COOK:Evanston Ward 1 Precinct 3,316,0.06468,0.18047603514566865,57,0.72076,0.3018060662603807,95,0.20702,0.23068499611760632,73,0.00398,0.09915132626612967,31,0.00076,0.05664575013304669,18,0.00276,0.08539525034802625,27,4e-05,0.015690074489807963,5
COOK:7501004,COOK:Evanston Ward 1 Precinct 4,517,0.07174,0.1864186638470913,96,0.7951,0.3116759789845837,161,0.12408,0.20883959262002144,108,0.0033,0.09394336325481928,49,0.00074,0.054861822145811784,28,0.00494,0.09916032601541215,51,0.0001,0.014534390918623344,8
COOK:7502001,COOK:Evanston Ward 2 Precinct 1,685,0.06364,0.18045845821045425,124,0.72076,0.3017313302423016,207,0.20766,0.23159601300249308,159,0.00436,0.09931298159782222,68,0.00074,0.05540086672430895,38,0.00278,0.08527218308964235,58,6e-05,0.016182182104053828,11
COOK:7502002,COOK:Evanston Ward 2 Precinct 2,254,0.07306,0.18659633567825437,47,0.79574,0.311625998275178,79,0.1218,0.2088317921667242,53,0.0035,0.09448363228460774,24,0.00082,0.05411000607875683,14,0.00496,0.09965373267201139,25,0.00012,0.01508826217326789,4
COOK:7502003,COOK:Evanston Ward 2 Precinct 3,329,0.07248,0.18679113609910003,61,0.79314,0.3109647528378316,102,0.12506,0.2094692312132404,69,0.0032,0.09395641578433189,31,0.00064,0.0548834639901522,18,0.00542,0.09896690726054183,33,6e-05,0.015282211159373622,5
COOK:7502004,COOK:Evanston Ward 2 Precinct 4,490,0.07284,0.18671115658582582,91,0.79358,0.3114888995225102,153,0.12482,0.20957466338642078,103,0.00316,0.09351325613455191,46,0.0008,0.0546725025402899,27,0.00472,0.09957092260633679,49,8e-05,0.014583970335415499,7
COOK:7502005,COOK:Evanston Ward 2 Precinct 5,163,0.0723,0.1866759027320315,30,0.794,0.3108114476294187,51,0.12454,0.20909250547365457,34,0.00366,0.0942782249369442,15,0.00086,0.054822019650966676,9,0.00458,0.09933239308788198,16,6e-05,0.014373750137336742,2
COOK:7503001,COOK:Evanston Ward 3 Precinct 1,381,0.0685,0.18239989167416637,69,0.7401,0.30473398808584123,116,0.1835,0.22567223077737503,86,0.00366,0.09805146526111529,37,0.00078,0.055764190668601755,21,0.00342,0.08794732541163613,34,4e-05,0.015954122194610426,6
COOK:7503002,COOK:Evanston Ward 3 Precinct 2,450,0.06662,0.18178413801851573,82,0.74014,0.30498602635587035,137,0.18502,0.226074883081459,102,0.00404,0.09746891949660204,44,0.00082,0.055817090688944616,25,0.00334,0.08805221488429618,40,2e-05,0.015464620385447013,7
COOK:7503003,COOK:Evanston Ward 3 Precinct 3,494,0.0661,0.1819636929643338,90,0.73264,0.30346341530565596,150,0.19316,0.22787267322743765,113,0.00416,0.09814553927513335,48,0.00064,0.05567389101838982,28,0.0032,0.08756069924110628,43,0.0001,0.015340985272173362,8
COOK:7503004,COOK:Evanston Ward 3 Precinct 4,561,0.0716,0.18586300117615046,104,0.79298,0.3110814132212558,175,0.12652,0.20958797307503418,118,0.00364,0.09498503665301301,53,0.00066,0.05533371074131934,31,0.00448,0.09878747193310387,55,0.00012,0.014606439370131697,8
COOK:7503005,COOK:Evanston Ward 3 Precinct 5,399,0.0645,0.18143392575876266,72,0.73624,0.3036194799931734,121,0.19156,0.2271661717266922,91,0.00374,0.09820058832912248,39,0.00068,0.05677262894109898,23,0.0032,0.08719394306819965,35,8e-05,0.015475146858454598,6
COOK:7504001,COOK:Evanston Ward 4 Precinct 1,208,0.06556,0.1818848079707675,38,0.73912,0.3040335699673702,63,0.18732,0.2263054574887625,47,0.00412,0.09838598422080808,20,0.00066,0.056123179201256396,12,0.0032,0.08779432297625714,18,2e-05,0.01583311775497398,3
COOK:7504002,COOK:Evanston Ward 4 Precinct 2,267,0.07178,0.18716445573492752,50,0.79834,0.3115553851629644,83,0.1215,0.20884851700503282,56,0.00312,0.09359698589635695,25,0.0007,0.05440568700710655,15,0.0045,0.09983080279020026,27,6e-05,0.015054234299537683,4
COOK:7504003,COOK:Evanston Ward 4 Precinct 3,235,0.06136,0.17810234512784062,42,0.68516,0.29841780034798104,70,0.24562,0.2389319767495074,56,0.00462,0.100607725106786,24,0.00072,0.05693598147567859,13,0.00246,0.07978997593919475,19,6e-05,0.016949540453610072,4
COOK:7504004,COOK:Evanston Ward 4 Precinct 4,561,0.07392,0.1863923538521075,105,0.79088,0.3112775095876218,175,0.1262,0.20962038515359738,118,0.00362,0.09412426000622753,53,0.00072,0.053921048425337154,30,0.00454,0.0992105864357501,56,0.00012,0.014721647107577254,8
COOK:7504005,COOK:Evanston Ward 4 Precinct 5,160,0.06916,0.18698853324412545,30,0.79784,0.3118892469707869,50,0.12396,0.20984785324638586,34,0.00328,0.09346442083365497,15,0.00076,0.05429775224598439,9,0.00494,0.09981443641628251,16,6e-05,0.014517736269527425,2
COOK:7504006,COOK:Evanston Ward 4 Precinct 6,431,0.06152,0.17856182804326268,77,0.68684,0.29821890106811044,129,0.24366,0.23872839571408494,103,0.00448,0.10055697779828086,43,0.0006,0.05668011218040017,24,0.00272,0.08023094156126297,35,0.00018,0.01632233251383875,7
COOK:7504007,COOK:Evanston Ward 4 Precinct 7,186,0.07176,0.18667469559486033,35,0.79904,0.3113606825030961,58,0.1206,0.20881045565055167,39,0.00326,0.09354645675769792,17,0.00048,0.054767987084647925,10,0.0047,0.09992691233892323,19,0.00016,0.014979463338171411,3
COOK:7505001,COOK:Evanston Ward 5 Precinct 1,406,0.06346,0.1803182817635639,73,0.7136,0.3013162504858783,122,0.21524,0.23295394400188613,95,0.0039,0.09929987486873137,40,0.00094,0.05631458494468686,23,0.00278,0.08396916666129765,34,8e-05,0.016169204531926593,7
COOK:7505002,COOK:Evanston Ward 5 Precinct 2,463,0.06216,0.17814251744546006,82,0.68604,0.2985798369546845,138,0.24392,0.23878043076311176,111,0.00488,0.10126272132404407,47,0.0007,0.056429301324799196,26,0.00224,0.08074228820786195,37,6e-05,0.016623607080458323,8
COOK:7505003,COOK:Evanston Ward 5 Precinct 3,396,0.06654,0.18187735909565655,72,0.73866,0.3036071005682047,120,0.1869,0.22629828769179866,90,0.00372,0.09776917249746861,39,0.00056,0.05526344493214287,22,0.00354,0.08864530215412705,35,8e-05,0.015564387271492336,6
COOK:7506001,COOK:Evanston Ward 6 Precinct 1,545,0.07352,0.19034637594251047,104,0.80756,0.31408348671179237,171,0.1111,0.20609790578479942,112,0.00292,0.09408973789184015,51,0.00072,0.052864763586048705,29,0.00412,0.09819992768477755,54,6e-05,0.014788773782645724,8
COOK:7506002,COOK:Evanston Ward 6 Precinct 2,309,0.07254,0.18652542773644637,58,0.79622,0.31123948059254447,96,0.12228,0.2089449420921934,65,0.00346,0.09430413974616346,29,0.00072,0.054746833455873875,17,0.0047,0.09879374293996081,31,8e-05,0.014828829941640635,5
COOK:7506003,COOK:Evanston Ward 6 Precinct 3,300,0.0722,0.1889360282778607,57,0.80558,0.3132834652834019,94,0.11372,0.20749640485470902,62,0.0032,0.09389254691928547,28,0.00068,0.053631080542007534,16,0.00448,0.09850147469913334,30,0.00014,0.014460473453112667,4
COOK:7506004,COOK:Evanston Ward 6 Precinct 4,579,0.07262,0.1885153190333203,109,0.80282,0.31330681811063116,181,0.11566,0.2072160311556023,120,0.00332,0.09374609619960345,54,0.00068,0.053900769766669965,31,0.00484,0.09892262428644541,57,6e-05,0.014090015593085824,8
